GISJOIN,year,month,dayl,srad,tmax,tmin,vap_pres,prcp,CTY_NAME,State,Region,Division
G36013,2015,Jan,33467.41935,199.8451613,-3.387096774,-12.83870968,242.5806452,101,Chautauqua,New York,Northeast Region,Middle Atlantic Division
G36015,2015,Jan,33512,216.8774194,-2.741935484,-13.79032258,225.8064516,36,Chemung,New York,Northeast Region,Middle Atlantic Division
G36017,2015,Jan,33378.25806,209.8580645,-3.64516129,-15.11290323,207.7419355,65,Chenango,New York,Northeast Region,Middle Atlantic Division
G36019,2015,Jan,32553.29032,200.7741935,-5.451612903,-17.9516129,162.5806452,31,Clinton,New York,Northeast Region,Middle Atlantic Division
G36021,2015,Jan,33467.41935,206.0387097,-1.64516129,-12.90322581,247.7419355,74,Columbia,New York,Northeast Region,Middle Atlantic Division
G36023,2015,Jan,33344.80645,209.5483871,-3.596774194,-14.58064516,215.483871,66,Cortland,New York,Northeast Region,Middle Atlantic Division
G36025,2015,Jan,33500.83871,198.7096774,-3.096774194,-14.61290323,215.483871,67,Delaware,New York,Northeast Region,Middle Atlantic Division
G36027,2015,Jan,33645.80645,205.6258065,-0.709677419,-10.75806452,286.4516129,88,Dutchess,New York,Northeast Region,Middle Atlantic Division
G36029,2015,Jan,33277.93548,203.6645161,-2.306451613,-12.46774194,247.7419355,90,Erie,New York,Northeast Region,Middle Atlantic Division
G36031,2015,Jan,32787.3871,201.6,-6.661290323,-21.9516129,120,60,Essex,New York,Northeast Region,Middle Atlantic Division
G36033,2015,Jan,32609.06452,207.483871,-6.080645161,-20.17741935,134.1935484,46,Franklin,New York,Northeast Region,Middle Atlantic Division
G36035,2015,Jan,33155.32258,221.4193548,-5.225806452,-17.41935484,171.6129032,79,Fulton,New York,Northeast Region,Middle Atlantic Division
G36037,2015,Jan,33211.03226,196.8516129,-2.661290323,-12.43548387,251.6129032,74,Genesee,New York,Northeast Region,Middle Atlantic Division
G36039,2015,Jan,33467.41935,178.7870968,-3.096774194,-16.09677419,197.4193548,76,Greene,New York,Northeast Region,Middle Atlantic Division
G36041,2015,Jan,32954.58065,205.7290323,-6.774193548,-21.17741935,130.3225806,56,Hamilton,New York,Northeast Region,Middle Atlantic Division
G36043,2015,Jan,33043.77419,210.2709677,-5.596774194,-18.67741935,154.8387097,184,Herkimer,New York,Northeast Region,Middle Atlantic Division
G36045,2015,Jan,32832,200.3612903,-3.612903226,-16.66129032,188.3870968,83,Jefferson,New York,Northeast Region,Middle Atlantic Division
G36047,2015,Jan,34024.93548,206.4516129,2.419354839,-5.64516129,418.0645161,184,Kings,New York,Northeast Region,Middle Atlantic Division
G36049,2015,Jan,32909.96774,207.8967742,-4.177419355,-17.75806452,169.0322581,81,Lewis,New York,Northeast Region,Middle Atlantic Division
G36051,2015,Jan,33322.51613,204.8,-2.548387097,-13.46774194,232.2580645,39,Livingston,New York,Northeast Region,Middle Atlantic Division
G36053,2015,Jan,33255.64516,208.3096774,-3.790322581,-15.41935484,202.5806452,68,Madison,New York,Northeast Region,Middle Atlantic Division
G36055,2015,Jan,33155.32258,200.3612903,-2.129032258,-12.35483871,254.1935484,40,Monroe,New York,Northeast Region,Middle Atlantic Division
G36057,2015,Jan,33255.64516,202.2193548,-2.564516129,-14.11290323,224.516129,53,Montgomery,New York,Northeast Region,Middle Atlantic Division
G36059,2015,Jan,33991.48387,196.3354839,2.258064516,-5.241935484,433.5483871,104,Nassau,New York,Northeast Region,Middle Atlantic Division
G36061,2015,Jan,33991.48387,209.9612903,1.967741935,-5.935483871,411.6129032,174,New York,New York,Northeast Region,Middle Atlantic Division
G36063,2015,Jan,33144.16129,196.8516129,-1.838709677,-10.98387097,281.2903226,77,Niagara,New York,Northeast Region,Middle Atlantic Division
G36065,2015,Jan,33110.67742,207.1741935,-3.064516129,-15.14516129,205.1612903,65,Oneida,New York,Northeast Region,Middle Atlantic Division
G36067,2015,Jan,33211.03226,195.4064516,-3.016129032,-13.9516129,225.8064516,53,Onondaga,New York,Northeast Region,Middle Atlantic Division
G36069,2015,Jan,33255.64516,200.8774194,-2.5,-12.88709677,242.5806452,42,Ontario,New York,Northeast Region,Middle Atlantic Division
G36071,2015,Jan,33768.48387,217.9096774,-0.177419355,-10.06451613,298.0645161,83,Orange,New York,Northeast Region,Middle Atlantic Division
G36073,2015,Jan,33110.67742,191.2774194,-2.177419355,-11.29032258,276.1290323,49,Orleans,New York,Northeast Region,Middle Atlantic Division
G36075,2015,Jan,33043.77419,205.7290323,-2.870967742,-14.33870968,220.6451613,103,Oswego,New York,Northeast Region,Middle Atlantic Division
G36077,2015,Jan,33333.67742,214.916129,-4.548387097,-15.56451613,196.1290323,77,Otsego,New York,Northeast Region,Middle Atlantic Division
G36079,2015,Jan,33757.35484,214.0903226,-1.096774194,-10.22580645,291.6129032,116,Putnam,New York,Northeast Region,Middle Atlantic Division
G36081,2015,Jan,33991.48387,208.1032258,2.177419355,-5.596774194,416.7741935,171,Queens,New York,Northeast Region,Middle Atlantic Division
G36083,2015,Jan,33322.51613,212.7483871,-3.177419355,-14.70967742,212.9032258,86,Rensselaer,New York,Northeast Region,Middle Atlantic Division
G36085,2015,Jan,34024.93548,205.8322581,2.161290323,-6.387096774,393.5483871,144,Richmond,New York,Northeast Region,Middle Atlantic Division
G36087,2015,Jan,33846.54839,213.3677419,0.096774194,-8.870967742,325.1612903,127,Rockland,New York,Northeast Region,Middle Atlantic Division
G36089,2015,Jan,32620.19355,197.1612903,-5.258064516,-18.96774194,158.7096774,61,St. Lawrence,New York,Northeast Region,Middle Atlantic Division
G36091,2015,Jan,33155.32258,207.7935484,-3.322580645,-15.08064516,206.4516129,75,Saratoga,New York,Northeast Region,Middle Atlantic Division
G36093,2015,Jan,33255.64516,212.6451613,-3.193548387,-15.03225806,210.3225806,57,Schenectady,New York,Northeast Region,Middle Atlantic Division
G36095,2015,Jan,33344.80645,218.4258065,-3.85483871,-16.08064516,189.6774194,65,Schoharie,New York,Northeast Region,Middle Atlantic Division
G36097,2015,Jan,33434,209.2387097,-1.129032258,-12.53225806,254.1935484,28,Schuyler,New York,Northeast Region,Middle Atlantic Division
G36099,2015,Jan,33277.93548,199.9483871,-2.532258065,-12.58064516,251.6129032,42,Seneca,New York,Northeast Region,Middle Atlantic Division
G36101,2015,Jan,33467.41935,208.9290323,-2.532258065,-14.83870968,212.9032258,40,Steuben,New York,Northeast Region,Middle Atlantic Division
G36103,2015,Jan,33958.03226,207.483871,2.080645161,-6.5,389.6774194,138,Suffolk,New York,Northeast Region,Middle Atlantic Division
G36105,2015,Jan,33645.80645,221.5225806,-2.435483871,-12.80645161,242.5806452,82,Sullivan,New York,Northeast Region,Middle Atlantic Division
G36107,2015,Jan,33512,209.8580645,-2.048387097,-13.22580645,241.2903226,39,Tioga,New York,Northeast Region,Middle Atlantic Division
G36109,2015,Jan,33400.54839,209.2387097,-2.532258065,-13.41935484,240,28,Tompkins,New York,Northeast Region,Middle Atlantic Division
G36111,2015,Jan,33590.06452,211.5096774,-1.193548387,-11.53225806,270.9677419,90,Ulster,New York,Northeast Region,Middle Atlantic Division
G36113,2015,Jan,32999.19355,213.1612903,-3.951612903,-17.20967742,172.9032258,48,Warren,New York,Northeast Region,Middle Atlantic Division
G36115,2015,Jan,33099.54839,202.6322581,-2.612903226,-15.0483871,209.0322581,51,Washington,New York,Northeast Region,Middle Atlantic Division
G36117,2015,Jan,33144.16129,197.1612903,-2.129032258,-12.75806452,245.1612903,53,Wayne,New York,Northeast Region,Middle Atlantic Division
G36119,2015,Jan,33846.54839,210.0645161,0.290322581,-8.451612903,336.7741935,133,Westchester,New York,Northeast Region,Middle Atlantic Division
G36121,2015,Jan,33322.51613,203.9741935,-4.435483871,-14.4516129,210.3225806,79,Wyoming,New York,Northeast Region,Middle Atlantic Division
G36123,2015,Jan,33333.67742,213.2645161,-2.35483871,-12.75806452,249.0322581,26,Yates,New York,Northeast Region,Middle Atlantic Division
G37001,2015,Jan,35463.09677,245.3677419,9.370967742,-2.435483871,529.0322581,59,Alamance,North Carolina,South Region,South Atlantic Division
G37003,2015,Jan,35496.51613,252.0774194,8.887096774,-2.838709677,517.4193548,78,Alexander,North Carolina,South Region,South Atlantic Division
G37005,2015,Jan,35340.41935,260.7483871,4.709677419,-5.274193548,434.8387097,47,Alleghany,North Carolina,South Region,South Atlantic Division
G37007,2015,Jan,35764.06452,248.2580645,11.19354839,-1.387096774,576.7741935,91,Anson,North Carolina,South Region,South Atlantic Division
G37009,2015,Jan,35362.74194,256.8258065,5.129032258,-5.580645161,424.516129,45,Ashe,North Carolina,South Region,South Atlantic Division
G37011,2015,Jan,35463.09677,251.8709677,4.338709677,-5.612903226,432.2580645,55,Avery,North Carolina,South Region,South Atlantic Division
G37013,2015,Jan,35630.32258,238.1419355,11.56451613,0.241935484,649.0322581,124,Beaufort,North Carolina,South Region,South Atlantic Division
G37015,2015,Jan,35463.09677,233.8064516,10.08064516,-1.306451613,580.6451613,135,Bertie,North Carolina,South Region,South Atlantic Division
G37017,2015,Jan,35875.48387,254.1419355,12.48387097,-0.483870968,612.9032258,70,Bladen,North Carolina,South Region,South Atlantic Division
G37019,2015,Jan,36042.70968,254.2451613,13.74193548,0.758064516,676.1290323,185,Brunswick,North Carolina,South Region,South Atlantic Division
G37021,2015,Jan,35608.03226,262.0903226,7.532258065,-4.096774194,476.1290323,52,Buncombe,North Carolina,South Region,South Atlantic Division
G37023,2015,Jan,35563.45161,246.4,9.516129032,-2.403225806,532.9032258,80,Burke,North Carolina,South Region,South Atlantic Division
G37025,2015,Jan,35674.93548,255.483871,10.43548387,-2.306451613,535.483871,67,Cabarrus,North Carolina,South Region,South Atlantic Division
G37027,2015,Jan,35485.3871,250.6322581,8.85483871,-2.774193548,518.7096774,73,Caldwell,North Carolina,South Region,South Atlantic Division
G37029,2015,Jan,35362.74194,230.2967742,10.79032258,-0.35483871,621.9354839,139,Camden,North Carolina,South Region,South Atlantic Division
G37031,2015,Jan,35808.6129,247.4322581,12.83870968,1.516129032,718.7096774,133,Carteret,North Carolina,South Region,South Atlantic Division
G37033,2015,Jan,35362.74194,242.683871,9.274193548,-3.048387097,505.8064516,52,Caswell,North Carolina,South Region,South Atlantic Division
G37035,2015,Jan,35585.70968,250.8387097,9.580645161,-2.403225806,529.0322581,60,Catawba,North Carolina,South Region,South Atlantic Division
G37037,2015,Jan,35563.45161,245.9870968,9.774193548,-2.112903226,543.2258065,90,Chatham,North Carolina,South Region,South Atlantic Division
G37039,2015,Jan,35730.6129,250.9419355,8.709677419,-3.129032258,510.9677419,108,Cherokee,North Carolina,South Region,South Atlantic Division
G37041,2015,Jan,35418.48387,235.7677419,10.59677419,-1.177419355,584.516129,131,Chowan,North Carolina,South Region,South Atlantic Division
G37043,2015,Jan,35764.06452,255.2774194,8.516129032,-3.580645161,496.7741935,103,Clay,North Carolina,South Region,South Atlantic Division
G37045,2015,Jan,35686.06452,253.7290323,10.20967742,-2.838709677,518.7096774,76,Cleveland,North Carolina,South Region,South Atlantic Division
G37047,2015,Jan,35964.64516,251.3548387,12.9516129,0.306451613,651.6129032,100,Columbus,North Carolina,South Region,South Atlantic Division
G37049,2015,Jan,35730.6129,241.6516129,12.70967742,0.516129032,665.8064516,127,Craven,North Carolina,South Region,South Atlantic Division
G37051,2015,Jan,35764.06452,245.5741935,11.53225806,-0.596774194,612.9032258,146,Cumberland,North Carolina,South Region,South Atlantic Division
G37053,2015,Jan,35362.74194,225.3419355,10.74193548,0.612903226,661.9354839,147,Currituck,North Carolina,South Region,South Atlantic Division
G37055,2015,Jan,35530,230.916129,10.91935484,1.758064516,725.1612903,159,Dare,North Carolina,South Region,South Atlantic Division
G37057,2015,Jan,35530,248.7741935,9.774193548,-2.774193548,516.1290323,64,Davidson,North Carolina,South Region,South Atlantic Division
G37059,2015,Jan,35485.3871,256.8258065,9.64516129,-3.967741935,474.8387097,64,Davie,North Carolina,South Region,South Atlantic Division
G37061,2015,Jan,35786.35484,242.5806452,11.62903226,-1.225806452,583.2258065,129,Duplin,North Carolina,South Region,South Atlantic Division
G37063,2015,Jan,35474.22581,244.2322581,9.338709677,-2.419354839,531.6129032,75,Durham,North Carolina,South Region,South Atlantic Division
G37065,2015,Jan,35496.51613,237.316129,9.919354839,-1.516129032,569.0322581,131,Edgecombe,North Carolina,South Region,South Atlantic Division
G37067,2015,Jan,35440.80645,249.2903226,9.032258065,-3.080645161,503.2258065,50,Forsyth,North Carolina,South Region,South Atlantic Division
G37069,2015,Jan,35463.09677,231.8451613,9.693548387,-2.338709677,536.7741935,105,Franklin,North Carolina,South Region,South Atlantic Division
G37071,2015,Jan,35686.06452,251.6645161,10.4516129,-2.096774194,545.8064516,71,Gaston,North Carolina,South Region,South Atlantic Division
G37073,2015,Jan,35340.41935,235.4580645,10,-2.467741935,527.7419355,107,Gates,North Carolina,South Region,South Atlantic Division
G37075,2015,Jan,35686.06452,249.3935484,8.290322581,-3.516129032,496.7741935,115,Graham,North Carolina,South Region,South Atlantic Division
G37077,2015,Jan,35407.32258,237.9354839,8.935483871,-3.096774194,503.2258065,80,Granville,North Carolina,South Region,South Atlantic Division
G37079,2015,Jan,35630.32258,236.8,10.9516129,-0.741935484,606.4516129,147,Greene,North Carolina,South Region,South Atlantic Division
G37081,2015,Jan,35463.09677,248.0516129,9.225806452,-2.370967742,538.0645161,49,Guilford,North Carolina,South Region,South Atlantic Division
G37083,2015,Jan,35418.48387,234.4258065,9.419354839,-2.129032258,540.6451613,118,Halifax,North Carolina,South Region,South Atlantic Division
G37085,2015,Jan,35674.93548,242.7870968,10.77419355,-1.241935484,583.2258065,118,Harnett,North Carolina,South Region,South Atlantic Division
G37087,2015,Jan,35608.03226,279.8451613,5.661290323,-5.580645161,428.3870968,81,Haywood,North Carolina,South Region,South Atlantic Division
G37089,2015,Jan,35686.06452,256.516129,8.516129032,-3.14516129,505.8064516,93,Henderson,North Carolina,South Region,South Atlantic Division
G37091,2015,Jan,35385.03226,234.5290323,9.629032258,-2.290322581,534.1935484,119,Hertford,North Carolina,South Region,South Atlantic Division
G37093,2015,Jan,35764.06452,246.7096774,11.4516129,-0.596774194,611.6129032,136,Hoke,North Carolina,South Region,South Atlantic Division
G37095,2015,Jan,35608.03226,234.5290323,11.35483871,1.258064516,695.483871,154,Hyde,North Carolina,South Region,South Atlantic Division
G37097,2015,Jan,35530,254.9677419,9.516129032,-3.370967742,495.483871,67,Iredell,North Carolina,South Region,South Atlantic Division
G37099,2015,Jan,35697.19355,242.8903226,8.629032258,-3.838709677,489.0322581,86,Jackson,North Carolina,South Region,South Atlantic Division
G37101,2015,Jan,35630.32258,237.5225806,10.37096774,-1.322580645,580.6451613,149,Johnston,North Carolina,South Region,South Atlantic Division
G37103,2015,Jan,35764.06452,242.3741935,12.64516129,-0.258064516,630.9677419,140,Jones,North Carolina,South Region,South Atlantic Division
G37105,2015,Jan,35630.32258,247.1225806,10.51612903,-1.677419355,567.7419355,116,Lee,North Carolina,South Region,South Atlantic Division
G37107,2015,Jan,35697.19355,242.4774194,11.41935484,-0.85483871,602.5806452,128,Lenoir,North Carolina,South Region,South Atlantic Division
G37109,2015,Jan,35630.32258,250.2193548,9.935483871,-2.274193548,539.3548387,78,Lincoln,North Carolina,South Region,South Atlantic Division
G37111,2015,Jan,35585.70968,243.8193548,9.580645161,-2.612903226,530.3225806,89,McDowell,North Carolina,South Region,South Atlantic Division
G37113,2015,Jan,35730.6129,245.7806452,9.032258065,-3.564516129,496.7741935,99,Macon,North Carolina,South Region,South Atlantic Division
G37115,2015,Jan,35530,263.7419355,7.258064516,-4.564516129,463.2258065,57,Madison,North Carolina,South Region,South Atlantic Division
G37117,2015,Jan,35530,237.4193548,10.46774194,-0.887096774,597.4193548,125,Martin,North Carolina,South Region,South Atlantic Division
G37119,2015,Jan,35697.19355,255.6903226,10.4516129,-1.919354839,553.5483871,62,Mecklenburg,North Carolina,South Region,South Atlantic Division
G37121,2015,Jan,35474.22581,254.9677419,6.806451613,-4.193548387,477.4193548,51,Mitchell,North Carolina,South Region,South Atlantic Division
G37123,2015,Jan,35686.06452,248.2580645,10.40322581,-1.580645161,571.6129032,100,Montgomery,North Carolina,South Region,South Atlantic Division
G37125,2015,Jan,35686.06452,249.3935484,10.70967742,-1.209677419,587.0967742,87,Moore,North Carolina,South Region,South Atlantic Division
G37127,2015,Jan,35485.3871,237.2129032,9.774193548,-1.935483871,552.2580645,138,Nash,North Carolina,South Region,South Atlantic Division
G37129,2015,Jan,35964.64516,249.083871,13.64516129,0.741935484,673.5483871,167,New Hanover,North Carolina,South Region,South Atlantic Division
G37131,2015,Jan,35362.74194,231.8451613,9.064516129,-2.483870968,531.6129032,118,Northampton,North Carolina,South Region,South Atlantic Division
G37133,2015,Jan,35853.22581,245.7806452,13.09677419,0.048387097,643.8709677,162,Onslow,North Carolina,South Region,South Atlantic Division
G37135,2015,Jan,35463.09677,240.4129032,9.258064516,-2.516129032,530.3225806,80,Orange,North Carolina,South Region,South Atlantic Division
G37137,2015,Jan,35730.6129,240.6193548,12.62903226,1.161290323,695.483871,139,Pamlico,North Carolina,South Region,South Atlantic Division
G37139,2015,Jan,35407.32258,231.9483871,11.01612903,-0.516129032,614.1935484,131,Pasquotank,North Carolina,South Region,South Atlantic Division
G37141,2015,Jan,35897.77419,247.5354839,12.87096774,-0.258064516,627.0967742,171,Pender,North Carolina,South Region,South Atlantic Division
